"Date","Price","Open","High","Low","Change %"
"Aug 17, 2021","3.8952","3.8727","3.9017","3.8696","0.65%"
"Aug 16, 2021","3.8699","3.8718","3.8821","3.8668","0.03%"
"Aug 13, 2021","3.8688","3.9021","3.9048","3.8672","-0.76%"
"Aug 12, 2021","3.8984","3.9023","3.9153","3.8933","0.01%"
"Aug 11, 2021","3.8982","3.9053","3.9227","3.8934","-0.09%"
"Aug 10, 2021","3.9017","3.8897","3.9119","3.8817","0.39%"
"Aug 09, 2021","3.8867","3.8886","3.8993","3.8774","-0.03%"
"Aug 06, 2021","3.8880","3.8417","3.8948","3.8345","1.31%"
"Aug 05, 2021","3.8378","3.8405","3.8579","3.8324","0.03%"
"Aug 04, 2021","3.8366","3.8385","3.8469","3.8096","0.06%"
"Aug 03, 2021","3.8343","3.8408","3.8454","3.8264","-0.07%"
"Aug 02, 2021","3.8369","3.8489","3.8540","3.8282","-0.19%"
"Jul 30, 2021","3.8441","3.8450","3.8591","3.8319","0.05%"
"Jul 29, 2021","3.8420","3.8816","3.8844","3.8417","-0.92%"
"Jul 28, 2021","3.8777","3.8911","3.9084","3.8791","-0.30%"
"Jul 27, 2021","3.8892","3.8918","3.9090","3.8777","0.02%"
"Jul 26, 2021","3.8885","3.8844","3.9025","3.8811","0.20%"
"Jul 23, 2021","3.8806","3.8787","3.8921","3.8723","0.15%"
"Jul 22, 2021","3.8748","3.8809","3.8893","3.8538","-0.05%"
"Jul 21, 2021","3.8768","3.8983","3.9153","3.8756","-0.43%"
"Jul 20, 2021","3.8937","3.8956","3.9128","3.8905","0.05%"
"Jul 19, 2021","3.8918","3.8835","3.9027","3.8761","0.32%"
"Jul 16, 2021","3.8794","3.8795","3.8932","3.8721","0.09%"
"Jul 15, 2021","3.8758","3.8558","3.8878","3.8538","0.62%"
"Jul 14, 2021","3.8521","3.8876","3.9011","3.8540","-0.82%"
"Jul 13, 2021","3.8838","3.8393","3.8914","3.8323","1.26%"
"Jul 12, 2021","3.8354","3.8284","3.8505","3.8212","0.25%"
"Jul 09, 2021","3.8259","3.8361","3.8468","3.8252","-0.13%"
"Jul 08, 2021","3.8309","3.8451","3.8540","3.8296","-0.24%"
"Jul 07, 2021","3.8402","3.8171","3.8517","3.8113","0.72%"
"Jul 06, 2021","3.8129","3.7952","3.8217","3.7806","0.63%"
"Jul 05, 2021","3.7892","3.8014","3.8120","3.7888","-0.18%"
"Jul 02, 2021","3.7960","3.8119","3.8363","3.7974","-0.32%"
"Jul 01, 2021","3.8083","3.8129","3.8235","3.7936","-0.03%"
"Jun 30, 2021","3.8093","3.7991","3.8223","3.7878","0.35%"
"Jun 29, 2021","3.7961","3.7748","3.8059","3.7710","0.65%"
"Jun 28, 2021","3.7717","3.7823","3.7910","3.7696","-0.23%"
"Jun 25, 2021","3.7803","3.7869","3.7916","3.7676","-0.08%"
"Jun 24, 2021","3.7834","3.8017","3.8078","3.7800","-0.39%"
"Jun 23, 2021","3.7982","3.7803","3.8110","3.7750","0.56%"
"Jun 22, 2021","3.7771","3.7987","3.8204","3.7775","-0.49%"
"Jun 21, 2021","3.7957","3.8372","3.8449","3.7960","-0.91%"
"Jun 18, 2021","3.8307","3.8292","3.8471","3.8111","0.11%"
"Jun 17, 2021","3.8263","3.7743","3.8341","3.7675","1.49%"
"Jun 16, 2021","3.7703","3.7342","3.7766","3.7160","1.05%"
"Jun 15, 2021","3.7310","3.7239","3.7422","3.7195","0.30%"
"Jun 14, 2021","3.7198","3.7159","3.7332","3.7046","0.19%"
"Jun 11, 2021","3.7127","3.6721","3.7241","3.6647","1.25%"
"Jun 10, 2021","3.6670","3.6738","3.6898","3.6629","-0.10%"
"Jun 09, 2021","3.6707","3.6661","3.6778","3.6492","0.19%"
"Jun 08, 2021","3.6638","3.6662","3.6758","3.6592","0.08%"
"Jun 07, 2021","3.6608","3.6655","3.6778","3.6593","-0.03%"
"Jun 04, 2021","3.6620","3.6788","3.6965","3.6623","-0.38%"
"Jun 03, 2021","3.6761","3.6504","3.6846","3.6470","0.77%"
"Jun 02, 2021","3.6479","3.6514","3.6767","3.6470","0.00%"
"Jun 01, 2021","3.6479","3.6628","3.6689","3.6400","-0.27%"
"May 31, 2021","3.6578","3.6777","3.6853","3.6601","-0.48%"
"May 28, 2021","3.6754","3.6818","3.6981","3.6714","-0.11%"
"May 27, 2021","3.6793","3.6902","3.6995","3.6709","-0.19%"
"May 26, 2021","3.6864","3.6598","3.6968","3.6525","0.80%"
"May 25, 2021","3.6571","3.6692","3.6730","3.6532","-0.26%"
"May 24, 2021","3.6667","3.6922","3.6941","3.6653","-0.56%"
"May 21, 2021","3.6873","3.6746","3.7001","3.6697","0.42%"
"May 20, 2021","3.6718","3.7154","3.7206","3.6721","-1.07%"
"May 19, 2021","3.7116","3.6995","3.7212","3.6916","0.45%"
"May 18, 2021","3.6951","3.7254","3.7310","3.6938","-0.77%"
"May 17, 2021","3.7238","3.7313","3.7429","3.7206","-0.10%"
"May 14, 2021","3.7276","3.7478","3.7534","3.7234","-0.46%"
"May 13, 2021","3.7449","3.7734","3.7757","3.7387","-0.66%"
"May 12, 2021","3.7697","3.7471","3.7770","3.7352","0.70%"
"May 11, 2021","3.7434","3.7601","3.7708","3.7346","-0.36%"
"May 10, 2021","3.7569","3.7427","3.7671","3.7376","0.48%"
"May 07, 2021","3.7389","3.7875","3.8021","3.7394","-1.21%"
"May 06, 2021","3.7847","3.8084","3.8208","3.7857","-0.53%"
"May 05, 2021","3.8050","3.7940","3.8220","3.7846","0.38%"
"May 04, 2021","3.7906","3.7689","3.8045","3.7620","0.69%"
"May 03, 2021","3.7648","3.7920","3.7975","3.7627","-0.65%"
"Apr 30, 2021","3.7895","3.7693","3.7963","3.7582","0.62%"
"Apr 29, 2021","3.7660","3.7750","3.7857","3.7601","-0.17%"
"Apr 28, 2021","3.7726","3.7802","3.8087","3.7710","-0.13%"
"Apr 27, 2021","3.7776","3.7715","3.7887","3.7689","0.24%"
"Apr 26, 2021","3.7684","3.7673","3.7822","3.7569","0.18%"
"Apr 23, 2021","3.7616","3.7982","3.8029","3.7626","-0.87%"
"Apr 22, 2021","3.7945","3.7850","3.8061","3.7745","0.35%"
"Apr 21, 2021","3.7812","3.7817","3.8033","3.7771","0.06%"
"Apr 20, 2021","3.7788","3.7826","3.7901","3.7688","-0.03%"
"Apr 19, 2021","3.7798","3.7915","3.8090","3.7727","-0.19%"
"Apr 16, 2021","3.7869","3.8033","3.8132","3.7861","-0.35%"
"Apr 15, 2021","3.8001","3.8015","3.8145","3.7952","0.03%"
"Apr 14, 2021","3.7988","3.8193","3.8238","3.7980","-0.45%"
"Apr 13, 2021","3.8160","3.8057","3.8455","3.7983","0.37%"
"Apr 12, 2021","3.8020","3.8068","3.8191","3.7938","-0.04%"
"Apr 09, 2021","3.8034","3.8137","3.8365","3.8003","-0.19%"
"Apr 08, 2021","3.8105","3.8539","3.8579","3.8080","-1.03%"
"Apr 07, 2021","3.8502","3.8687","3.8777","3.8318","-0.41%"
"Apr 06, 2021","3.8660","3.8849","3.9046","3.8661","-0.37%"
"Apr 05, 2021","3.8802","3.9086","3.9241","3.8785","-0.61%"
"Apr 02, 2021","3.9041","3.8953","3.9216","3.8872","0.28%"
"Apr 01, 2021","3.8933","3.9481","3.9577","3.8930","-1.31%"
"Mar 31, 2021","3.9451","3.9754","3.9849","3.9395","-0.69%"
"Mar 30, 2021","3.9725","3.9637","3.9810","3.9548","0.30%"
"Mar 29, 2021","3.9607","3.9341","3.9732","3.9242","0.81%"
"Mar 26, 2021","3.9290","3.9409","3.9509","3.9251","-0.22%"
"Mar 25, 2021","3.9376","3.9178","3.9473","3.9120","0.56%"
"Mar 24, 2021","3.9158","3.8977","3.9234","3.8918","0.52%"
"Mar 23, 2021","3.8955","3.8521","3.9030","3.8459","1.19%"
"Mar 22, 2021","3.8496","3.8765","3.8951","3.8449","-0.61%"
"Mar 19, 2021","3.8734","3.8781","3.8930","3.8656","-0.03%"
"Mar 18, 2021","3.8744","3.8375","3.8867","3.8321","1.04%"
"Mar 17, 2021","3.8344","3.8616","3.8844","3.8340","-0.65%"
"Mar 16, 2021","3.8594","3.8456","3.8675","3.8424","0.40%"
"Mar 15, 2021","3.8441","3.8340","3.8558","3.8268","0.31%"
"Mar 12, 2021","3.8324","3.8253","3.8562","3.8214","0.24%"
"Mar 11, 2021","3.8231","3.8335","3.8435","3.8130","-0.20%"
"Mar 10, 2021","3.8307","3.8379","3.8559","3.8314","-0.13%"
"Mar 09, 2021","3.8357","3.8807","3.8872","3.8342","-1.12%"
"Mar 08, 2021","3.8790","3.8514","3.8846","3.8409","0.86%"
"Mar 05, 2021","3.8459","3.8128","3.8633","3.8085","0.95%"
"Mar 04, 2021","3.8096","3.7685","3.8191","3.7613","1.14%"
"Mar 03, 2021","3.7665","3.7564","3.7788","3.7456","0.33%"
"Mar 02, 2021","3.7542","3.7624","3.7854","3.7528","-0.16%"
"Mar 01, 2021","3.7603","3.7424","3.7690","3.7299","0.56%"
"Feb 26, 2021","3.7392","3.7146","3.7497","3.7064","0.76%"
"Feb 25, 2021","3.7111","3.7034","3.7220","3.6803","0.28%"
"Feb 24, 2021","3.7009","3.7094","3.7342","3.6997","-0.16%"
"Feb 23, 2021","3.7070","3.6986","3.7156","3.6903","0.29%"
"Feb 22, 2021","3.6962","3.7011","3.7196","3.6930","-0.05%"
"Feb 19, 2021","3.6982","3.7125","3.7173","3.6902","-0.32%"
"Feb 18, 2021","3.7102","3.7304","3.7374","3.7103","-0.48%"
"Feb 17, 2021","3.7282","3.7142","3.7439","3.7095","0.45%"
"Feb 16, 2021","3.7115","3.6976","3.7186","3.6844","0.47%"
"Feb 15, 2021","3.6941","3.7106","3.7146","3.6923","-0.33%"
"Feb 12, 2021","3.7062","3.7120","3.7287","3.7066","-0.09%"
"Feb 11, 2021","3.7096","3.7066","3.7193","3.7001","0.15%"
"Feb 10, 2021","3.7041","3.6925","3.7116","3.6818","0.37%"
"Feb 09, 2021","3.6906","3.7148","3.7204","3.6906","-0.58%"
"Feb 08, 2021","3.7121","3.7231","3.7355","3.7091","-0.14%"
"Feb 05, 2021","3.7174","3.7626","3.7676","3.7185","-1.13%"
"Feb 04, 2021","3.7600","3.7283","3.7676","3.7234","0.90%"
"Feb 03, 2021","3.7264","3.7215","3.7441","3.7147","0.20%"
"Feb 02, 2021","3.7190","3.7401","3.7470","3.7185","-0.46%"
"Feb 01, 2021","3.7363","3.7248","3.7438","3.7208","0.40%"
"Jan 29, 2021","3.7215","3.7467","3.7579","3.7183","-0.62%"
"Jan 28, 2021","3.7446","3.7558","3.7731","3.7380","-0.24%"
"Jan 27, 2021","3.7537","3.7380","3.7761","3.7328","0.49%"
"Jan 26, 2021","3.7354","3.7397","3.7566","3.7337","-0.04%"
"Jan 25, 2021","3.7370","3.7301","3.7493","3.7220","0.27%"
"Jan 22, 2021","3.7268","3.7255","3.7371","3.7195","0.16%"
"Jan 21, 2021","3.7208","3.7450","3.7483","3.7213","-0.53%"
"Jan 20, 2021","3.7407","3.7389","3.7536","3.7246","0.11%"
"Jan 19, 2021","3.7367","3.7574","3.7620","3.7323","-0.44%"
"Jan 18, 2021","3.7531","3.7566","3.7748","3.7494","0.01%"
"Jan 15, 2021","3.7528","3.7371","3.7625","3.7331","0.52%"
"Jan 14, 2021","3.7333","3.7340","3.7576","3.7264","0.07%"
"Jan 13, 2021","3.7307","3.7036","3.7392","3.6986","0.81%"
"Jan 12, 2021","3.7008","3.7269","3.7317","3.7013","-0.60%"
"Jan 11, 2021","3.7230","3.6906","3.7343","3.6890","0.93%"
"Jan 08, 2021","3.6886","3.6827","3.7032","3.6725","0.26%"
"Jan 07, 2021","3.6792","3.6714","3.6959","3.6609","0.34%"
"Jan 06, 2021","3.6667","3.6865","3.6936","3.6516","-0.43%"
"Jan 05, 2021","3.6825","3.7183","3.7234","3.6809","-0.88%"
"Jan 04, 2021","3.7151","3.7408","3.7417","3.6887","-0.59%"
"Jan 01, 2021","3.7371","3.7327","3.7420","3.7256","0.27%"
"Dec 31, 2020","3.7271","3.7260","3.7620","3.6997","0.19%"
"Dec 30, 2020","3.7200","3.7036","3.7461","3.6748","0.52%"
"Dec 29, 2020","3.7008","3.6818","3.7282","3.6565","0.62%"
"Dec 28, 2020","3.6781","3.6978","3.7093","3.6614","-0.43%"
"Dec 25, 2020","3.6938","3.6970","3.7057","3.6897","0.06%"
"Dec 24, 2020","3.6915","3.6955","3.7030","3.6835","0.00%"
"Dec 23, 2020","3.6915","3.7057","3.7095","3.6827","-0.30%"
"Dec 22, 2020","3.7025","3.6690","3.7115","3.6670","1.03%"
"Dec 21, 2020","3.6646","3.6497","3.7322","3.6497","0.56%"
"Dec 18, 2020","3.6443","3.6193","3.6874","3.6153","0.79%"
"Dec 17, 2020","3.6159","3.6366","3.6421","3.6161","-0.46%"
"Dec 16, 2020","3.6327","3.6546","3.6641","3.6260","-0.51%"
"Dec 15, 2020","3.6515","3.6548","3.6675","3.6448","0.02%"
"Dec 14, 2020","3.6507","3.6686","3.6846","3.6400","-0.49%"
"Dec 11, 2020","3.6688","3.6472","3.6776","3.6376","0.74%"
"Dec 10, 2020","3.6419","3.6707","3.6727","3.6411","-0.72%"
"Dec 09, 2020","3.6683","3.6758","3.6811","3.6425","-0.13%"
"Dec 08, 2020","3.6730","3.6924","3.7115","3.6718","-0.46%"
"Dec 07, 2020","3.6901","3.6900","3.7113","3.6744","0.16%"
"Dec 04, 2020","3.6842","3.6798","3.6941","3.6702","0.23%"
"Dec 03, 2020","3.6758","3.6941","3.7090","3.6717","-0.40%"
"Dec 02, 2020","3.6907","3.6855","3.7225","3.6792","0.27%"
"Dec 01, 2020","3.6806","3.7562","3.7582","3.6811","-1.93%"
"Nov 30, 2020","3.7532","3.7499","3.7582","3.7258","0.32%"
"Nov 27, 2020","3.7411","3.7563","3.7724","3.7448","-0.33%"
"Nov 26, 2020","3.7535","3.7482","3.7662","3.7390","0.23%"
"Nov 25, 2020","3.7447","3.7521","3.7668","3.7422","-0.12%"
"Nov 24, 2020","3.7491","3.7758","3.7787","3.7494","-0.65%"
"Nov 23, 2020","3.7737","3.7713","3.7949","3.7519","0.21%"
"Nov 20, 2020","3.7659","3.7619","3.7748","3.7547","0.20%"
"Nov 19, 2020","3.7584","3.7682","3.7929","3.7582","-0.20%"
"Nov 18, 2020","3.7659","3.7849","3.7903","3.7565","-0.41%"
"Nov 17, 2020","3.7814","3.7739","3.7957","3.7657","0.29%"
"Nov 16, 2020","3.7703","3.7882","3.7985","3.7627","-0.39%"
"Nov 13, 2020","3.7851","3.8041","3.8138","3.7847","-0.45%"
"Nov 12, 2020","3.8021","3.8068","3.8203","3.7913","-0.04%"
"Nov 11, 2020","3.8036","3.8061","3.8212","3.7954","-0.01%"
"Nov 10, 2020","3.8039","3.7967","3.8254","3.7808","0.21%"
"Nov 09, 2020","3.7959","3.7945","3.8035","3.7468","0.14%"
"Nov 06, 2020","3.7905","3.8289","3.8431","3.7859","-0.92%"
"Nov 05, 2020","3.8257","3.8749","3.8799","3.8038","-1.18%"
"Nov 04, 2020","3.8713","3.8762","3.9555","3.8545","-0.05%"
"Nov 03, 2020","3.8733","3.9527","3.9583","3.8688","-1.95%"
"Nov 02, 2020","3.9505","3.9558","3.9736","3.9446","-0.05%"
"Oct 30, 2020","3.9524","3.9612","3.9711","3.9446","-0.19%"
"Oct 29, 2020","3.9600","3.9447","3.9718","3.9283","0.46%"
"Oct 28, 2020","3.9420","3.8890","3.9564","3.8852","1.40%"
"Oct 27, 2020","3.8876","3.8774","3.8925","3.8656","0.36%"
"Oct 26, 2020","3.8737","3.8518","3.8863","3.8484","0.64%"
"Oct 23, 2020","3.8489","3.8705","3.8901","3.8482","-0.54%"
"Oct 22, 2020","3.8698","3.8525","3.8837","3.8486","0.60%"
"Oct 21, 2020","3.8467","3.8594","3.8800","3.8372","-0.24%"
"Oct 20, 2020","3.8560","3.8879","3.9011","3.8526","-0.70%"
"Oct 19, 2020","3.8830","3.8812","3.8907","3.8717","0.17%"
"Oct 16, 2020","3.8763","3.8882","3.9056","3.8679","-0.20%"
"Oct 15, 2020","3.8841","3.8440","3.9014","3.8365","1.09%"
"Oct 14, 2020","3.8422","3.8270","3.8552","3.8180","0.45%"
"Oct 13, 2020","3.8250","3.7733","3.8338","3.7695","1.48%"
"Oct 12, 2020","3.7691","3.7778","3.8042","3.7702","-0.16%"
"Oct 09, 2020","3.7751","3.8180","3.8223","3.7693","-1.07%"
"Oct 08, 2020","3.8159","3.8114","3.8266","3.7991","0.19%"
"Oct 07, 2020","3.8087","3.8268","3.8318","3.8024","-0.40%"
"Oct 06, 2020","3.8239","3.8152","3.8301","3.7946","0.29%"
"Oct 05, 2020","3.8129","3.8456","3.8473","3.8044","-0.73%"
"Oct 02, 2020","3.8410","3.8154","3.8540","3.8111","0.75%"
"Oct 01, 2020","3.8125","3.8670","3.8694","3.8052","-1.34%"
"Sep 30, 2020","3.8643","3.8549","3.8921","3.8479","0.32%"
"Sep 29, 2020","3.8521","3.9316","3.9417","3.8477","-1.91%"
"Sep 28, 2020","3.9273","3.9139","3.9383","3.8949","0.48%"
"Sep 25, 2020","3.9085","3.9019","3.9254","3.8903","0.20%"
"Sep 24, 2020","3.9007","3.8731","3.9218","3.8623","0.77%"
"Sep 23, 2020","3.8708","3.8342","3.8777","3.8263","1.09%"
"Sep 22, 2020","3.8290","3.8180","3.8526","3.8087","0.33%"
"Sep 21, 2020","3.8163","3.7675","3.8356","3.7517","1.40%"
"Sep 18, 2020","3.7636","3.7592","3.7717","3.7474","0.20%"
"Sep 17, 2020","3.7560","3.7662","3.7943","3.7557","-0.22%"
"Sep 16, 2020","3.7643","3.7611","3.7748","3.7420","0.15%"
"Sep 15, 2020","3.7588","3.7483","3.7646","3.7292","0.37%"
"Sep 14, 2020","3.7450","3.7538","3.7627","3.7408","-0.15%"
"Sep 11, 2020","3.7505","3.7689","3.7725","3.7453","-0.45%"
"Sep 10, 2020","3.7675","3.7637","3.7786","3.7327","0.15%"
"Sep 09, 2020","3.7620","3.7835","3.7924","3.7550","-0.47%"
"Sep 08, 2020","3.7797","3.7550","3.7891","3.7473","0.77%"
"Sep 07, 2020","3.7510","3.7640","3.7778","3.7485","-0.26%"
"Sep 04, 2020","3.7608","3.7448","3.7945","3.7391","0.52%"
"Sep 03, 2020","3.7415","3.7218","3.7621","3.7194","0.60%"
"Sep 02, 2020","3.7190","3.6844","3.7390","3.6780","0.97%"
"Sep 01, 2020","3.6831","3.6841","3.6904","3.6558","0.04%"
"Aug 31, 2020","3.6815","3.6860","3.6999","3.6649","-0.06%"
"Aug 28, 2020","3.6837","3.7315","3.7374","3.6810","-1.18%"
"Aug 27, 2020","3.7276","3.7317","3.7533","3.6988","-0.06%"
"Aug 26, 2020","3.7300","3.7189","3.7471","3.7116","0.34%"
"Aug 25, 2020","3.7172","3.7292","3.7330","3.7058","-0.26%"
"Aug 24, 2020","3.7270","3.7455","3.7473","3.7076","-0.35%"
"Aug 21, 2020","3.7402","3.6964","3.7513","3.6850","1.26%"
"Aug 20, 2020","3.6936","3.7169","3.7266","3.6930","-0.57%"
"Aug 19, 2020","3.7147","3.6688","3.7199","3.6613","1.31%"
"Aug 18, 2020","3.6668","3.7053","3.7082","3.6609","-1.00%"
"Aug 17, 2020","3.7039","3.7123","3.7192","3.6971","-0.15%"
"Aug 14, 2020","3.7094","3.7232","3.7336","3.7097","-0.28%"
"Aug 13, 2020","3.7200","3.7371","3.7396","3.7065","-0.32%"
"Aug 12, 2020","3.7320","3.7541","3.7649","3.7243","-0.50%"
"Aug 11, 2020","3.7509","3.7476","3.7615","3.7264","0.17%"
"Aug 10, 2020","3.7445","3.7445","3.7543","3.7310","0.09%"
"Aug 07, 2020","3.7410","3.7185","3.7528","3.7109","0.63%"
"Aug 06, 2020","3.7174","3.7139","3.7310","3.6890","0.18%"
"Aug 05, 2020","3.7108","3.7241","3.7301","3.6943","-0.33%"
"Aug 04, 2020","3.7230","3.7513","3.7604","3.7223","-0.70%"
"Aug 03, 2020","3.7492","3.7499","3.7805","3.7406","0.17%"
"Jul 31, 2020","3.7429","3.7224","3.7554","3.6983","0.63%"
"Jul 30, 2020","3.7193","3.7417","3.7629","3.7185","-0.37%"
"Jul 29, 2020","3.7332","3.7661","3.7784","3.7333","-0.78%"
"Jul 28, 2020","3.7626","3.7353","3.7705","3.7280","0.74%"
"Jul 27, 2020","3.7350","3.7780","3.7875","3.7266","-1.10%"
"Jul 24, 2020","3.7766","3.8026","3.8096","3.7755","-0.64%"
"Jul 23, 2020","3.8010","3.8219","3.8284","3.7856","-0.51%"
"Jul 22, 2020","3.8204","3.8465","3.8614","3.8096","-0.64%"
"Jul 21, 2020","3.8450","3.8923","3.9000","3.8407","-1.19%"
"Jul 20, 2020","3.8912","3.9176","3.9276","3.8895","-0.59%"
"Jul 17, 2020","3.9143","3.9395","3.9445","3.9122","-0.55%"
"Jul 16, 2020","3.9358","3.9231","3.9469","3.9121","0.35%"
"Jul 15, 2020","3.9219","3.9250","3.9309","3.9019","-0.04%"
"Jul 14, 2020","3.9233","3.9592","3.9681","3.9199","-0.89%"
"Jul 13, 2020","3.9586","3.9525","3.9627","3.9361","0.28%"
"Jul 10, 2020","3.9474","3.9616","3.9797","3.9419","-0.26%"
"Jul 09, 2020","3.9575","3.9502","3.9646","3.9309","0.26%"
"Jul 08, 2020","3.9471","3.9709","3.9764","3.9458","-0.50%"
"Jul 07, 2020","3.9670","3.9471","3.9737","3.9365","0.51%"
"Jul 06, 2020","3.9467","3.9681","3.9734","3.9369","-0.44%"
"Jul 03, 2020","3.9642","3.9701","3.9852","3.9606","-0.11%"
"Jul 02, 2020","3.9684","3.9771","3.9826","3.9481","-0.16%"
"Jul 01, 2020","3.9746","3.9565","3.9899","3.9471","0.52%"
"Jun 30, 2020","3.9539","3.9643","3.9904","3.9448","-0.20%"
"Jun 29, 2020","3.9618","3.9843","3.9872","3.9555","-0.42%"
"Jun 26, 2020","3.9786","3.9706","3.9922","3.9639","0.27%"
"Jun 25, 2020","3.9680","3.9610","3.9948","3.9548","0.26%"
"Jun 24, 2020","3.9576","3.9332","3.9648","3.9228","0.73%"
"Jun 23, 2020","3.9291","3.9459","3.9599","3.9132","-0.35%"
"Jun 22, 2020","3.9430","3.9938","4.0034","3.9389","-1.16%"
"Jun 19, 2020","3.9891","3.9712","4.0015","3.9541","0.54%"
"Jun 18, 2020","3.9677","3.9708","3.9845","3.9514","0.02%"
"Jun 17, 2020","3.9668","3.9472","3.9876","3.9358","0.53%"
"Jun 16, 2020","3.9459","3.9011","3.9646","3.8879","1.19%"
"Jun 15, 2020","3.8994","3.9483","3.9748","3.8989","-1.11%"
"Jun 12, 2020","3.9433","3.9590","3.9773","3.9212","-0.27%"
"Jun 11, 2020","3.9538","3.9166","3.9669","3.9048","1.13%"
"Jun 10, 2020","3.9098","3.9188","3.9378","3.8915","-0.17%"
"Jun 09, 2020","3.9165","3.9157","3.9558","3.9076","0.09%"
"Jun 08, 2020","3.9129","3.9290","3.9458","3.9095","-0.30%"
"Jun 05, 2020","3.9248","3.9138","3.9402","3.8900","0.37%"
"Jun 04, 2020","3.9103","3.9253","3.9799","3.8877","-0.28%"
"Jun 03, 2020","3.9213","3.9259","3.9488","3.8951","-0.08%"
"Jun 02, 2020","3.9245","3.9548","3.9673","3.9174","-0.68%"
"Jun 01, 2020","3.9513","4.0068","4.0071","3.9500","-1.30%"
"May 29, 2020","4.0034","4.0215","4.0273","3.9873","-0.42%"
"May 28, 2020","4.0203","4.0225","4.0395","4.0033","-0.03%"
"May 27, 2020","4.0217","4.0455","4.0588","4.0160","-0.49%"
"May 26, 2020","4.0417","4.1301","4.1352","4.0281","-2.09%"
"May 25, 2020","4.1280","4.1389","4.1550","4.1241","-0.18%"
"May 22, 2020","4.1354","4.1212","4.1537","4.1190","0.40%"
"May 21, 2020","4.1190","4.1302","4.1435","4.1077","-0.23%"
"May 20, 2020","4.1286","4.1648","4.1700","4.1190","-0.81%"
"May 19, 2020","4.1623","4.1802","4.1873","4.1468","-0.35%"
"May 18, 2020","4.1769","4.2231","4.2294","4.1761","-0.96%"
"May 15, 2020","4.2173","4.2203","4.2332","4.2055","-0.01%"
"May 14, 2020","4.2178","4.2219","4.2427","4.2155","-0.01%"
"May 13, 2020","4.2182","4.2084","4.2270","4.1901","0.30%"
"May 12, 2020","4.2057","4.2176","4.2308","4.1828","-0.21%"
"May 11, 2020","4.2145","4.2003","4.2248","4.1872","0.55%"
"May 08, 2020","4.1913","4.2062","4.2142","4.1798","-0.29%"
"May 07, 2020","4.2035","4.2136","4.2365","4.2010","-0.19%"
"May 06, 2020","4.2113","4.1851","4.2222","4.1780","0.67%"
"May 05, 2020","4.1832","4.1711","4.2017","4.1582","0.30%"
"May 04, 2020","4.1705","4.1581","4.1886","4.1554","0.46%"
"May 01, 2020","4.1516","4.1522","4.1657","4.1371","0.06%"
"Apr 30, 2020","4.1493","4.1816","4.1934","4.1371","-0.64%"
"Apr 29, 2020","4.1759","4.2062","4.2074","4.1740","-0.68%"
"Apr 28, 2020","4.2047","4.1881","4.2070","4.1688","0.43%"
"Apr 27, 2020","4.1865","4.1899","4.1999","4.1617","0.09%"
"Apr 24, 2020","4.1828","4.2142","4.2329","4.1828","-0.69%"
"Apr 23, 2020","4.2120","4.2025","4.2242","4.1874","0.33%"
"Apr 22, 2020","4.1982","4.1761","4.2175","4.1624","0.61%"
"Apr 21, 2020","4.1726","4.1637","4.1929","4.1583","0.29%"
"Apr 20, 2020","4.1604","4.1575","4.1781","4.1439","0.30%"
"Apr 17, 2020","4.1481","4.1935","4.1970","4.1481","-1.01%"
"Apr 16, 2020","4.1906","4.1582","4.2069","4.1539","0.85%"
"Apr 15, 2020","4.1553","4.1150","4.1848","4.1083","1.10%"
"Apr 14, 2020","4.1102","4.1796","4.1844","4.1105","-1.61%"
"Apr 13, 2020","4.1773","4.1625","4.2003","4.1515","0.47%"
"Apr 10, 2020","4.1577","4.1600","4.1696","4.1465","0.01%"
"Apr 09, 2020","4.1574","4.1736","4.1982","4.1492","-0.34%"
"Apr 08, 2020","4.1715","4.1564","4.1919","4.1494","0.48%"
"Apr 07, 2020","4.1515","4.2273","4.2329","4.1380","-1.66%"
"Apr 06, 2020","4.2217","4.2389","4.2513","4.1963","-0.36%"
"Apr 03, 2020","4.2370","4.2126","4.2529","4.2017","0.78%"
"Apr 02, 2020","4.2041","4.1993","4.2295","4.1778","0.21%"
"Apr 01, 2020","4.1953","4.1311","4.2148","4.1271","1.52%"
"Mar 31, 2020","4.1323","4.1090","4.1637","4.1075","0.61%"
"Mar 30, 2020","4.1073","4.0736","4.1430","4.0705","0.85%"
"Mar 27, 2020","4.0727","4.0938","4.1330","4.0654","-0.50%"
"Mar 26, 2020","4.0932","4.1953","4.2077","4.0788","-2.43%"
"Mar 25, 2020","4.1950","4.2673","4.2805","4.1771","-1.66%"
"Mar 24, 2020","4.2657","4.2969","4.3050","4.2189","-0.69%"
"Mar 23, 2020","4.2952","4.2425","4.3095","4.2211","1.22%"
"Mar 20, 2020","4.2436","4.2828","4.2978","4.1686","-0.91%"
"Mar 19, 2020","4.2824","4.1255","4.3011","4.0880","3.84%"
"Mar 18, 2020","4.1240","4.0649","4.2026","4.0393","1.47%"
"Mar 17, 2020","4.0643","3.9788","4.0896","3.9682","2.19%"
"Mar 16, 2020","3.9772","3.9406","3.9905","3.9039","0.94%"
"Mar 13, 2020","3.9400","3.9144","3.9636","3.8851","0.67%"
"Mar 12, 2020","3.9139","3.8394","3.9666","3.8207","2.04%"
"Mar 11, 2020","3.8356","3.8225","3.8428","3.7929","0.41%"
