code,date,Euro_super_95
LT,2020-02-03,1.233
LT,2020-01-27,1.246
LT,2020-01-20,1.246
LT,2020-01-13,1.249
LT,2020-01-06,1.242
LT,2019-12-16,1.209
LT,2019-12-09,1.207
LT,2019-12-02,1.21
LT,2019-11-25,1.211
LT,2019-11-18,1.211
LT,2019-11-11,1.213
LT,2019-11-04,1.21
LT,2019-10-28,1.211
LT,2019-10-21,1.211
LT,2019-10-14,1.215
LT,2019-10-07,1.217
LT,2019-09-30,1.237
LT,2019-09-23,1.241
LT,2019-09-16,1.222
LT,2019-09-09,1.23
LT,2019-09-02,1.238
LT,2019-08-26,1.234
LT,2019-08-19,1.234
LT,2019-08-12,1.235
LT,2019-08-05,1.237
LT,2019-07-29,1.23
LT,2019-07-22,1.231
LT,2019-07-15,1.23
LT,2019-07-08,1.224
LT,2019-07-01,1.237
LT,2019-06-24,1.227
LT,2019-06-17,1.25
LT,2019-06-10,1.257
LT,2019-06-03,1.269
LT,2019-05-27,1.272
LT,2019-05-20,1.275
LT,2019-05-13,1.256
LT,2019-05-06,1.252
LT,2019-04-29,1.241
LT,2019-04-15,1.223
LT,2019-04-08,1.196
LT,2019-04-01,1.182
LT,2019-03-25,1.162
LT,2019-03-18,1.144
LT,2019-03-11,1.136
LT,2019-03-04,1.127
LT,2019-02-25,1.122
LT,2019-02-18,1.103
LT,2019-02-11,1.093
LT,2019-02-04,1.103
LT,2019-01-28,1.098
LT,2019-01-21,1.103
LT,2019-01-14,1.104
LT,2019-01-07,1.092
LT,2018-12-17,1.119
LT,2018-12-10,1.136
LT,2018-12-03,1.147
LT,2018-11-26,1.195
LT,2018-11-19,1.212
LT,2018-11-12,1.243
LT,2018-11-05,1.242
LT,2018-10-29,1.267
LT,2018-10-22,1.275
LT,2018-10-15,1.282
LT,2018-10-08,1.28
LT,2018-10-01,1.268
LT,2018-09-24,1.26
LT,2018-09-17,1.263
LT,2018-09-10,1.275
LT,2018-09-03,1.272
LT,2018-08-27,1.262
LT,2018-08-20,1.253
LT,2018-08-13,1.241
LT,2018-08-06,1.254
LT,2018-07-30,1.234
LT,2018-07-23,1.256
LT,2018-07-16,1.256
LT,2018-07-09,1.263
LT,2018-07-02,1.251
LT,2018-06-25,1.254
LT,2018-06-18,1.252
LT,2018-06-11,1.257
LT,2018-06-04,1.262
LT,2018-05-28,1.264
LT,2018-05-21,1.249
LT,2018-05-14,1.237
LT,2018-05-07,1.2
LT,2018-04-30,1.181
LT,2018-04-23,1.167
LT,2018-04-16,1.164
LT,2018-04-09,1.17
LT,2018-03-26,1.161
LT,2018-03-19,1.167
LT,2018-03-12,1.152
LT,2018-03-05,1.157
LT,2018-02-26,1.162
LT,2018-02-19,1.16
LT,2018-02-12,1.172
LT,2018-02-05,1.173
LT,2018-01-29,1.171
LT,2018-01-22,1.175
LT,2018-01-15,1.166
LT,2018-01-08,1.171
LT,2018-01-01,1.16
LT,2017-12-18,1.145
LT,2017-12-11,1.154
LT,2017-12-04,1.151
LT,2017-11-27,1.15
LT,2017-11-20,1.16
LT,2017-11-13,1.155
LT,2017-11-06,1.131
LT,2017-10-30,1.113
LT,2017-10-23,1.12
LT,2017-10-16,1.121
LT,2017-10-09,1.116
LT,2017-10-02,1.111
LT,2017-09-25,1.119
LT,2017-09-18,1.115
LT,2017-09-11,1.122
LT,2017-09-04,1.113
LT,2017-08-28,1.126
LT,2017-08-21,1.119
LT,2017-08-14,1.122
LT,2017-08-07,1.113
LT,2017-07-31,1.106
LT,2017-07-24,1.095
LT,2017-07-17,1.105
LT,2017-07-10,1.089
LT,2017-07-03,1.08
LT,2017-06-26,1.092
LT,2017-06-19,1.108
LT,2017-06-12,1.117
LT,2017-06-05,1.122
LT,2017-05-29,1.135
LT,2017-05-22,1.116
LT,2017-05-15,1.123
LT,2017-05-08,1.132
LT,2017-05-01,1.14
LT,2017-04-24,1.145
LT,2017-04-10,1.155
LT,2017-04-03,1.146
LT,2017-03-27,1.148
LT,2017-03-20,1.158
LT,2017-03-13,1.147
LT,2017-03-06,1.165
LT,2017-02-27,1.165
LT,2017-02-20,1.165
LT,2017-02-13,1.159
LT,2017-02-06,1.155
LT,2017-01-30,1.151
LT,2017-01-23,1.153
LT,2017-01-16,1.152
LT,2017-01-09,1.146
LT,2017-01-02,1.125
LT,2016-12-19,1.1
LT,2016-12-12,1.093
LT,2016-12-05,1.097
LT,2016-11-28,1.076
LT,2016-11-21,1.078
LT,2016-11-14,1.087
LT,2016-11-07,1.115
LT,2016-10-31,1.086
LT,2016-10-24,1.131
LT,2016-10-17,1.092
LT,2016-10-10,1.084
LT,2016-10-03,1.065
LT,2016-09-26,1.084
LT,2016-09-19,1.08
LT,2016-09-12,1.068
LT,2016-09-05,1.056
LT,2016-08-29,1.065
LT,2016-08-22,1.049
LT,2016-08-15,1.033
LT,2016-08-08,1.052
LT,2016-08-01,1.075
LT,2016-07-25,1.071
LT,2016-07-18,1.074
LT,2016-07-11,1.086
LT,2016-07-04,1.106
LT,2016-06-27,1.094
LT,2016-06-20,1.098
LT,2016-06-13,1.099
LT,2016-06-06,1.098
LT,2016-05-30,1.101
LT,2016-05-23,1.086
LT,2016-05-16,1.068
LT,2016-05-09,1.058
LT,2016-05-02,1.063
LT,2016-04-25,1.062
LT,2016-04-18,1.041
LT,2016-04-11,1.044
LT,2016-04-04,1.04
LT,2016-03-21,1.013
LT,2016-03-14,1.015
LT,2016-03-07,1.014
LT,2016-02-29,1.014
LT,2016-02-22,1.014
LT,2016-02-15,1.016
LT,2016-02-08,1.018
LT,2016-02-01,1.017
LT,2016-01-25,1.014
LT,2016-01-18,1.024
LT,2016-01-11,1.037
LT,2016-01-04,1.033
LT,2015-12-14,1.051
LT,2015-12-07,1.07
LT,2015-11-30,1.052
LT,2015-11-23,1.051
LT,2015-11-16,1.069
LT,2015-11-09,1.101
LT,2015-11-02,1.079
LT,2015-10-26,1.108
LT,2015-10-19,1.135
LT,2015-10-12,1.143
LT,2015-10-05,1.144
LT,2015-09-28,1.142
LT,2015-09-21,1.144
LT,2015-09-14,1.148
LT,2015-09-07,1.151
LT,2015-08-31,1.153
LT,2015-08-24,1.185
LT,2015-08-17,1.199
LT,2015-08-10,1.213
LT,2015-08-03,1.244
LT,2015-07-27,1.274
LT,2015-07-20,1.257
LT,2015-07-13,1.252
LT,2015-07-06,1.28
LT,2015-06-29,1.279
LT,2015-06-22,1.281
LT,2015-06-15,1.286
LT,2015-06-08,1.282
LT,2015-06-01,1.269
LT,2015-05-25,1.265
LT,2015-05-18,1.295
LT,2015-05-11,1.234
LT,2015-05-04,1.194
LT,2015-04-27,1.187
LT,2015-04-20,1.175
LT,2015-04-13,1.153
LT,2015-03-30,1.154
LT,2015-03-23,1.169
LT,2015-03-16,1.178
LT,2015-03-09,1.164
LT,2015-03-02,1.131
LT,2015-02-23,1.102
LT,2015-02-16,1.069
LT,2015-02-09,1.056
LT,2015-02-02,1.008
LT,2015-01-26,1.013
LT,2015-01-19,1.037
LT,2015-01-12,1.104
LT,2015-01-05,1.115
LT,2014-12-15,1.197
LT,2014-12-08,1.203
LT,2014-12-01,1.249
LT,2014-11-24,1.264
LT,2014-11-17,1.267
LT,2014-11-10,1.267
LT,2014-11-03,1.27
LT,2014-10-27,1.288
LT,2014-10-20,1.3
LT,2014-10-13,1.321
LT,2014-10-06,1.329
LT,2014-09-29,1.331
LT,2014-09-22,1.332
LT,2014-09-15,1.338
LT,2014-09-08,1.341
LT,2014-09-01,1.342
LT,2014-08-25,1.332
LT,2014-08-18,1.335
LT,2014-08-11,1.335
LT,2014-08-04,1.337
LT,2014-07-28,1.338
LT,2014-07-21,1.338
LT,2014-07-14,1.349
LT,2014-07-07,1.35
LT,2014-06-30,1.349
LT,2014-06-23,1.341
LT,2014-06-16,1.345
LT,2014-06-09,1.341
LT,2014-06-02,1.344
LT,2014-05-26,1.335
LT,2014-05-19,1.331
LT,2014-05-12,1.328
LT,2014-05-05,1.339
LT,2014-04-28,1.344
LT,2014-04-14,1.336
LT,2014-04-07,1.33
LT,2014-03-31,1.331
LT,2014-03-24,1.33
LT,2014-03-17,1.335
LT,2014-03-10,1.334
LT,2014-03-03,1.337
LT,2014-02-24,1.341
LT,2014-02-17,1.319
LT,2014-02-10,1.332
LT,2014-02-03,1.325
LT,2014-01-27,1.325
LT,2014-01-20,1.329
LT,2014-01-13,1.323
LT,2014-01-06,1.328
LT,2013-12-16,1.317
LT,2013-12-09,1.327
LT,2013-12-02,1.347
LT,2013-11-25,1.332
LT,2013-11-18,1.328
LT,2013-11-11,1.35
LT,2013-11-04,1.347
LT,2013-10-28,1.364
LT,2013-10-21,1.372
LT,2013-10-14,1.375
LT,2013-10-07,1.395
LT,2013-09-30,1.408
LT,2013-09-23,1.416
LT,2013-09-16,1.425
LT,2013-09-09,1.431
LT,2013-09-02,1.429
LT,2013-08-26,1.41
LT,2013-08-19,1.402
LT,2013-08-12,1.396
LT,2013-08-05,1.396
LT,2013-07-29,1.395
LT,2013-07-22,1.371
LT,2013-07-15,1.348
LT,2013-07-08,1.317
LT,2013-07-01,1.325
LU,2022-09-19,1.64
LU,2022-09-12,1.586
LU,2022-09-05,1.608
LU,2022-08-29,1.655
LU,2022-08-22,1.638
LU,2022-08-15,1.638
LU,2022-08-08,1.636
LU,2022-08-01,1.742
LU,2022-07-25,1.715
LU,2022-07-18,1.724
LU,2022-07-11,1.799
LU,2022-07-04,1.878
LU,2022-06-27,1.897
LU,2022-06-20,1.943
LU,2022-06-13,1.996
LU,2022-06-06,2.017
LU,2022-05-30,1.888
LU,2022-05-23,1.827
LU,2022-05-16,1.806
LU,2022-05-09,1.79
LU,2022-05-02,1.744
LU,2022-04-25,1.685
LU,2022-04-11,1.701
LU,2022-04-04,1.733
LU,2022-03-28,1.754
LU,2022-03-21,1.687
LU,2022-03-14,1.733
LU,2022-03-07,1.658
LU,2022-02-28,1.595
LU,2022-02-21,1.576
LU,2022-02-14,1.553
LU,2022-02-07,1.527
LU,2022-01-31,1.527
LU,2022-01-24,1.497
LU,2022-01-17,1.475
LU,2022-01-10,1.475
LU,2022-01-03,1.475
LU,2021-12-20,1.44
LU,2021-12-13,1.422
LU,2021-12-06,1.364
LU,2021-11-29,1.468
LU,2021-11-22,1.526
LU,2021-11-15,1.526
LU,2021-11-08,1.502
LU,2021-11-01,1.502
LU,2021-10-25,1.477
LU,2021-10-18,1.46
LU,2021-10-11,1.426
LU,2021-10-04,1.398
LU,2021-09-27,1.372
LU,2021-09-20,1.372
LU,2021-09-13,1.372
LU,2021-09-06,1.353
LU,2021-08-30,1.353
LU,2021-08-23,1.355
LU,2021-08-16,1.355
LU,2021-08-09,1.355
LU,2021-08-02,1.355
LU,2021-07-26,1.324
LU,2021-07-19,1.354
LU,2021-07-12,1.354
LU,2021-07-05,1.337
LU,2021-06-28,1.337
LU,2021-06-21,1.318
LU,2021-06-14,1.301
LU,2021-06-07,1.301
LU,2021-05-31,1.285
LU,2021-05-24,1.285
LU,2021-05-17,1.302
LU,2021-05-10,1.302
LU,2021-05-03,1.28
LU,2021-04-26,1.28
LU,2021-04-19,1.28
LU,2021-04-12,1.276
LU,2021-03-29,1.251
LU,2021-03-22,1.277
LU,2021-03-15,1.277
LU,2021-03-08,1.254
LU,2021-03-01,1.238
LU,2021-02-22,1.222
LU,2021-02-15,1.198
LU,2021-02-08,1.198
LU,2021-02-01,1.176
LU,2021-01-25,1.176
LU,2021-01-18,1.176
LU,2021-01-11,1.129
LU,2020-12-21,1.071
LU,2020-12-14,1.071
LU,2020-12-07,1.06
LU,2020-11-30,1.06
LU,2020-11-23,1.06
LU,2020-11-16,1.06
LU,2020-11-09,1.042
LU,2020-11-02,1.042
LU,2020-10-26,1.061
LU,2020-10-19,1.082
LU,2020-10-12,1.099
LU,2020-10-05,1.099
LU,2020-09-28,1.099
LU,2020-09-21,1.112
LU,2020-09-14,1.091
LU,2020-09-07,1.106
LU,2020-08-31,1.106
LU,2020-08-24,1.093
LU,2020-08-17,1.069
LU,2020-08-10,1.069
LU,2020-08-03,1.086
LU,2020-07-27,1.086
LU,2020-07-20,1.086
LU,2020-07-13,1.086
LU,2020-07-06,1.086
LU,2020-06-29,1.08
LU,2020-06-22,1.08
LU,2020-06-15,1.056
LU,2020-06-08,1.031
LU,2020-06-01,1.009
LU,2020-05-25,1.009
LU,2020-05-18,0.98
LU,2020-05-11,0.98
LU,2020-05-04,0.891
LU,2020-04-27,0.891
LU,2020-04-20,0.925
LU,2020-04-06,0.925
LU,2020-03-30,0.925
LU,2020-03-23,0.925
LU,2020-03-16,1.049
LU,2020-03-09,1.157
LU,2020-03-02,1.194
LU,2020-02-24,1.225
LU,2020-02-17,1.203
LU,2020-02-10,1.203
LU,2020-02-03,1.203
LU,2020-01-27,1.239
LU,2020-01-20,1.239
LU,2020-01-13,1.259
LU,2020-01-06,1.226
LU,2019-12-16,1.213
LU,2019-12-09,1.213
LU,2019-12-02,1.213
LU,2019-11-25,1.213
LU,2019-11-18,1.213
LU,2019-11-11,1.21
LU,2019-11-04,1.21
LU,2019-10-28,1.21
LU,2019-10-21,1.19
LU,2019-10-14,1.19
LU,2019-10-07,1.221
LU,2019-09-30,1.24
LU,2019-09-23,1.261
LU,2019-09-16,1.202
LU,2019-09-09,1.202
LU,2019-09-02,1.219
LU,2019-08-26,1.219
LU,2019-08-19,1.219
LU,2019-08-12,1.219
LU,2019-08-05,1.256
LU,2019-07-29,1.233
LU,2019-07-22,1.262
LU,2019-07-15,1.243
LU,2019-07-08,1.224
LU,2019-07-01,1.224
LU,2019-06-24,1.203
LU,2019-06-17,1.203
LU,2019-06-10,1.249
LU,2019-06-03,1.287
LU,2019-05-27,1.287
LU,2019-05-20,1.285
LU,2019-05-13,1.285
LU,2019-05-06,1.285
LU,2019-04-29,1.285
LU,2019-04-15,1.26
LU,2019-04-08,1.237
LU,2019-04-01,1.219
LU,2019-03-25,1.177
LU,2019-03-18,1.177
LU,2019-03-11,1.165
LU,2019-03-04,1.165
LU,2019-02-25,1.165
LU,2019-02-18,1.138
LU,2019-02-11,1.138
LU,2019-02-04,1.117
LU,2019-01-28,1.134
LU,2019-01-21,1.134
LU,2019-01-14,1.112
LU,2019-01-07,1.112
LU,2018-12-17,1.137
LU,2018-12-10,1.137
LU,2018-12-03,1.137
LU,2018-11-26,1.154
LU,2018-11-19,1.202
LU,2018-11-12,1.219
LU,2018-11-05,1.219
LU,2018-10-29,1.238
LU,2018-10-22,1.238
LU,2018-10-15,1.278
LU,2018-10-08,1.292
LU,2018-10-01,1.278
LU,2018-09-24,1.278
LU,2018-09-17,1.278
LU,2018-09-10,1.278
LU,2018-09-03,1.278
LU,2018-08-27,1.278
LU,2018-08-20,1.278
LU,2018-08-13,1.278
LU,2018-08-06,1.278
LU,2018-07-30,1.263
LU,2018-07-23,1.242
LU,2018-07-16,1.261
LU,2018-07-09,1.274
LU,2018-07-02,1.257
LU,2018-06-25,1.257
LU,2018-06-18,1.267
LU,2018-06-11,1.267
LU,2018-06-04,1.267
LU,2018-05-28,1.282
LU,2018-05-21,1.258
LU,2018-05-14,1.258
LU,2018-05-07,1.235
LU,2018-04-30,1.212
LU,2018-04-23,1.194
LU,2018-04-16,1.194
LU,2018-04-09,1.142
LU,2018-03-26,1.142
LU,2018-03-19,1.142
LU,2018-03-12,1.142
LU,2018-03-05,1.162
LU,2018-02-26,1.145
LU,2018-02-19,1.145
LU,2018-02-12,1.172
LU,2018-02-05,1.197
LU,2018-01-29,1.197
LU,2018-01-22,1.197
LU,2018-01-15,1.197
LU,2018-01-08,1.18
LU,2018-01-01,1.18
LU,2017-12-18,1.18
LU,2017-12-11,1.164
LU,2017-12-04,1.181
LU,2017-11-27,1.181
LU,2017-11-20,1.181
LU,2017-11-13,1.215
LU,2017-11-06,1.19
LU,2017-10-30,1.14
LU,2017-10-23,1.14
LU,2017-10-16,1.14
LU,2017-10-09,1.14
LU,2017-10-02,1.16
LU,2017-09-25,1.16
LU,2017-09-18,1.16
LU,2017-09-11,1.184
LU,2017-09-04,1.139
LU,2017-08-28,1.139
LU,2017-08-21,1.139
LU,2017-08-14,1.139
LU,2017-08-07,1.139
LU,2017-07-31,1.118
LU,2017-07-24,1.118
LU,2017-07-17,1.118
LU,2017-07-10,1.118
LU,2017-07-03,1.118
LU,2017-06-26,1.118
LU,2017-06-19,1.138
LU,2017-06-12,1.138
LU,2017-06-05,1.154
LU,2017-05-29,1.154
LU,2017-05-22,1.154
LU,2017-05-15,1.132
LU,2017-05-08,1.157
LU,2017-05-01,1.157
LU,2017-04-24,1.183
LU,2017-04-10,1.183
LU,2017-04-03,1.127
LU,2017-03-27,1.127
LU,2017-03-20,1.142
LU,2017-03-13,1.168
LU,2017-03-06,1.19
LU,2017-02-27,1.19
LU,2017-02-20,1.19
LU,2017-02-13,1.19
LU,2017-02-06,1.178
LU,2017-01-30,1.187
LU,2017-01-23,1.187
LU,2017-01-16,1.187
LU,2017-01-09,1.187
LU,2017-01-02,1.175
LU,2016-12-19,1.157
LU,2016-12-12,1.157
LU,2016-12-05,1.128
LU,2016-11-28,1.128
LU,2016-11-21,1.106
LU,2016-11-14,1.106
LU,2016-11-07,1.144
LU,2016-10-31,1.144
LU,2016-10-24,1.144
LU,2016-10-17,1.144
LU,2016-10-10,1.131
LU,2016-10-03,1.104
LU,2016-09-26,1.104
LU,2016-09-19,1.104
LU,2016-09-12,1.104
LU,2016-09-05,1.104
LU,2016-08-29,1.079
LU,2016-08-22,1.079
LU,2016-08-15,1.079
LU,2016-08-08,1.06
LU,2016-08-01,1.073
LU,2016-07-25,1.073
LU,2016-07-18,1.073
LU,2016-07-11,1.103
LU,2016-07-04,1.123
LU,2016-06-27,1.123
LU,2016-06-20,1.123
LU,2016-06-13,1.123
LU,2016-06-06,1.141
LU,2016-05-30,1.141
LU,2016-05-23,1.113
LU,2016-05-16,1.09
LU,2016-05-09,1.09
LU,2016-05-02,1.108
LU,2016-04-25,1.091
LU,2016-04-18,1.091
LU,2016-04-11,1.067
LU,2016-04-04,1.091
LU,2016-03-21,1.019
LU,2016-03-14,1.039
LU,2016-03-07,1.004
LU,2016-02-29,1.01
LU,2016-02-22,1.025
LU,2016-02-15,1.001
LU,2016-02-08,1.027
LU,2016-02-01,1.036
LU,2016-01-25,1.036
LU,2016-01-18,1.054
LU,2016-01-11,1.07
LU,2016-01-04,1.07
LU,2015-12-14,1.094
LU,2015-12-07,1.125
LU,2015-11-30,1.125
LU,2015-11-23,1.103
LU,2015-11-16,1.161
LU,2015-11-09,1.143
LU,2015-11-02,1.111
LU,2015-10-26,1.086
LU,2015-10-19,1.106
LU,2015-10-12,1.131
LU,2015-10-05,1.112
LU,2015-09-28,1.127
LU,2015-09-21,1.141
LU,2015-09-14,1.141
LU,2015-09-07,1.141
LU,2015-08-31,1.116
LU,2015-08-24,1.17
LU,2015-08-17,1.195
LU,2015-08-10,1.25
LU,2015-08-03,1.256
LU,2015-07-27,1.256
LU,2015-07-20,1.256
LU,2015-07-13,1.301
LU,2015-07-06,1.276
LU,2015-06-29,1.254
LU,2015-06-22,1.285
LU,2015-06-15,1.266
LU,2015-06-08,1.266
LU,2015-06-01,1.266
LU,2015-05-25,1.242
LU,2015-05-18,1.242
LU,2015-05-11,1.257
LU,2015-05-04,1.257
LU,2015-04-27,1.247
LU,2015-04-20,1.247
LU,2015-04-13,1.223
LU,2015-03-30,1.194
LU,2015-03-23,1.194
LU,2015-03-16,1.197
LU,2015-03-09,1.197
LU,2015-03-02,1.157
LU,2015-02-23,1.157
LU,2015-02-16,1.144
LU,2015-02-09,1.111
LU,2015-02-02,1.076
LU,2015-01-26,1.076
LU,2015-01-19,1.058
LU,2015-01-12,1.079
LU,2015-01-05,1.079
LU,2014-12-15,1.115
LU,2014-12-08,1.146
LU,2014-12-01,1.215
LU,2014-11-24,1.215
LU,2014-11-17,1.233
LU,2014-11-10,1.233
LU,2014-11-03,1.217
LU,2014-10-27,1.217
LU,2014-10-20,1.217
LU,2014-10-13,1.316
LU,2014-10-06,1.316
LU,2014-09-29,1.321
LU,2014-09-22,1.321
LU,2014-09-15,1.335
LU,2014-09-08,1.318
LU,2014-09-01,1.318
LU,2014-08-25,1.303
LU,2014-08-18,1.303
LU,2014-08-11,1.303
LU,2014-08-04,1.321
LU,2014-07-28,1.321
LU,2014-07-21,1.344
LU,2014-07-14,1.362
LU,2014-07-07,1.362
LU,2014-06-30,1.36
LU,2014-06-23,1.36
LU,2014-06-16,1.345
LU,2014-06-09,1.345
LU,2014-06-02,1.334
LU,2014-05-26,1.334
LU,2014-05-19,1.334
LU,2014-05-12,1.313
LU,2014-05-05,1.339
LU,2014-04-28,1.339
LU,2014-04-14,1.323
LU,2014-04-07,1.323
LU,2014-03-31,1.3
LU,2014-03-24,1.293
LU,2014-03-17,1.293
LU,2014-03-10,1.315
LU,2014-03-03,1.315
LU,2014-02-24,1.303
LU,2014-02-17,1.303
LU,2014-02-10,1.288
LU,2014-02-03,1.288
LU,2014-01-27,1.288
LU,2014-01-20,1.288
LU,2014-01-13,1.303
LU,2014-01-06,1.303
LU,2013-12-16,1.286
LU,2013-12-09,1.305
LU,2013-12-02,1.295
LU,2013-11-25,1.295
LU,2013-11-18,1.295
LU,2013-11-11,1.275
LU,2013-11-04,1.275
LU,2013-10-28,1.302
LU,2013-10-21,1.302
LU,2013-10-14,1.302
LU,2013-10-07,1.302
LU,2013-09-30,1.302
LU,2013-09-23,1.331
LU,2013-09-16,1.331
LU,2013-09-09,1.384
LU,2013-09-02,1.365
LU,2013-08-26,1.365
LU,2013-08-19,1.349
LU,2013-08-12,1.349
LU,2013-08-05,1.361
LU,2013-07-29,1.361
LU,2013-07-22,1.385
LU,2013-07-15,1.341
LU,2013-07-08,1.341
LU,2013-07-01,1.316
LV,2022-09-19,1.735
LV,2022-09-12,1.757
LV,2022-09-05,1.788
LV,2022-08-29,1.815
LV,2022-08-22,1.82
LV,2022-08-15,1.831
LV,2022-08-08,1.855
LV,2022-08-01,1.878
LV,2022-07-25,1.902
LV,2022-07-18,1.947
LV,2022-07-11,2.012
LV,2022-07-04,2.043
LV,2022-06-27,2.096
LV,2022-06-20,2.104
LV,2022-06-13,2.1
LV,2022-06-06,2.039
LV,2022-05-30,1.944
LV,2022-05-23,1.918
LV,2022-05-16,1.861
LV,2022-05-09,1.84
LV,2022-05-02,1.805
LV,2022-04-25,1.779
LV,2022-04-11,1.788
LV,2022-04-04,1.811
LV,2022-03-28,1.82
LV,2022-03-21,1.824
LV,2022-03-14,1.881
LV,2022-03-07,1.689
LV,2022-02-28,1.601
LV,2022-02-21,1.582
LV,2022-02-14,1.559
LV,2022-02-07,1.544
LV,2022-01-31,1.526
LV,2022-01-24,1.504
LV,2022-01-17,1.489
LV,2022-01-10,1.473
LV,2022-01-03,1.458
LV,2021-12-20,1.462
LV,2021-12-13,1.479
LV,2021-12-06,1.496
LV,2021-11-29,1.529
LV,2021-11-22,1.531
LV,2021-11-15,1.52
LV,2021-11-08,1.508
LV,2021-11-01,1.495
LV,2021-10-25,1.487
LV,2021-10-18,1.458
LV,2021-10-11,1.406
LV,2021-10-04,1.387
LV,2021-09-27,1.362
LV,2021-09-20,1.339
LV,2021-09-13,1.332
LV,2021-09-06,1.325
LV,2021-08-30,1.326
LV,2021-08-23,1.332
LV,2021-08-16,1.338
LV,2021-08-09,1.334
LV,2021-08-02,1.33
LV,2021-07-26,1.338
LV,2021-07-19,1.326
LV,2021-07-12,1.333
LV,2021-07-05,1.335
LV,2021-06-28,1.319
LV,2021-06-21,1.316
LV,2021-06-14,1.306
LV,2021-06-07,1.304
LV,2021-05-31,1.305
LV,2021-05-24,1.305
LV,2021-05-17,1.301
LV,2021-05-10,1.294
LV,2021-05-03,1.288
LV,2021-04-26,1.288
LV,2021-04-19,1.288
LV,2021-04-12,1.288
LV,2021-03-29,1.278
LV,2021-03-22,1.276
LV,2021-03-15,1.274
LV,2021-03-08,1.268
LV,2021-03-01,1.263
LV,2021-02-22,1.257
LV,2021-02-15,1.247
LV,2021-02-08,1.225
LV,2021-02-01,1.206
LV,2021-01-25,1.198
LV,2021-01-18,1.184
LV,2021-01-11,1.168
LV,2020-12-21,1.156
LV,2020-12-14,1.144
LV,2020-12-07,1.127
LV,2020-11-30,1.114
LV,2020-11-23,1.108
LV,2020-11-16,1.111
LV,2020-11-09,1.115
LV,2020-11-02,1.122
LV,2020-10-26,1.128
LV,2020-10-19,1.123
LV,2020-10-12,1.119
LV,2020-10-05,1.121
LV,2020-09-28,1.128
LV,2020-09-21,1.135
LV,2020-09-14,1.142
LV,2020-09-07,1.145
LV,2020-08-31,1.148
LV,2020-08-24,1.137
LV,2020-08-17,1.123
LV,2020-08-10,1.128
LV,2020-08-03,1.107
LV,2020-07-27,1.152
LV,2020-07-20,1.15
LV,2020-07-13,1.134
LV,2020-07-06,1.126
LV,2020-06-29,1.153
LV,2020-06-22,1.102
LV,2020-06-15,1.102
LV,2020-06-08,1.089
LV,2020-06-01,1.06
LV,2020-05-25,1.008
LV,2020-05-18,0.979
LV,2020-05-11,0.974
LV,2020-05-04,0.989
LV,2020-04-27,0.994
LV,2020-04-20,0.987
LV,2020-04-06,1.046
LV,2020-03-30,1.13
LV,2020-03-23,1.181
LV,2020-03-16,1.212
LV,2020-03-09,1.248
LV,2020-03-02,1.263
LV,2020-02-24,1.266
LV,2020-02-17,1.25
LV,2020-02-10,1.301
LV,2020-02-03,1.33
LV,2020-01-27,1.336
LV,2020-01-20,1.314
LV,2020-01-13,1.341
LV,2020-01-06,1.326
LV,2019-12-16,1.275
LV,2019-12-09,1.26
LV,2019-12-02,1.262
LV,2019-11-25,1.263
LV,2019-11-18,1.258
LV,2019-11-11,1.26
LV,2019-11-04,1.261
LV,2019-10-28,1.266
LV,2019-10-21,1.271
LV,2019-10-14,1.275
LV,2019-10-07,1.275
LV,2019-09-30,1.275
LV,2019-09-23,1.274
LV,2019-09-16,1.272
LV,2019-09-09,1.27
LV,2019-09-02,1.276
LV,2019-08-26,1.278
LV,2019-08-19,1.28
LV,2019-08-12,1.279
LV,2019-08-05,1.279
LV,2019-07-29,1.279
LV,2019-07-22,1.279
LV,2019-07-15,1.276
LV,2019-07-08,1.278
LV,2019-07-01,1.278
LV,2019-06-24,1.28
LV,2019-06-17,1.312
LV,2019-06-10,1.319
LV,2019-06-03,1.322
LV,2019-05-27,1.323
LV,2019-05-20,1.322
LV,2019-05-13,1.322
LV,2019-05-06,1.313
LV,2019-04-29,1.305
LV,2019-04-15,1.282
LV,2019-04-08,1.254
LV,2019-04-01,1.237
LV,2019-03-25,1.217
LV,2019-03-18,1.208
LV,2019-03-11,1.206
LV,2019-03-04,1.199
LV,2019-02-25,1.19
LV,2019-02-18,1.179
LV,2019-02-11,1.171
LV,2019-02-04,1.171
LV,2019-01-28,1.173
LV,2019-01-21,1.172
LV,2019-01-14,1.174
LV,2019-01-07,1.191
LV,2018-12-17,1.211
LV,2018-12-10,1.225
LV,2018-12-03,1.244
LV,2018-11-26,1.269
LV,2018-11-19,1.269
LV,2018-11-12,1.32
LV,2018-11-05,1.322
LV,2018-10-29,1.324
LV,2018-10-22,1.323
LV,2018-10-15,1.323
LV,2018-10-08,1.312
LV,2018-10-01,1.304
LV,2018-09-24,1.304
LV,2018-09-17,1.304
LV,2018-09-10,1.301
LV,2018-09-03,1.297
LV,2018-08-27,1.295
LV,2018-08-20,1.297
LV,2018-08-13,1.299
LV,2018-08-06,1.298
LV,2018-07-30,1.306
LV,2018-07-23,1.306
LV,2018-07-16,1.306
LV,2018-07-09,1.308
LV,2018-07-02,1.307
LV,2018-06-25,1.309
LV,2018-06-18,1.313
LV,2018-06-11,1.314
LV,2018-06-04,1.3
