Date;Price;Akcyza;Opłata paliwowa;Change %
14.07.2005;2,98;1,05;0,08873;2,76%
13.07.2005;2,9;1,05;0,08873;-3,01%
12.07.2005;2,99;1,05;0,08873;0,00%
10.07.2005;2,99;1,05;0,08873;0,00%
9.07.2005;2,99;1,05;0,08873;-0,33%
8.07.2005;3;1,05;0,08873;1,01%
7.07.2005;2,97;1,05;0,08873;1,02%
6.07.2005;2,94;1,05;0,08873;0,00%
5.07.2005;2,94;1,05;0,08873;0,68%
3.07.2005;2,92;1,05;0,08873;0,69%
2.07.2005;2,9;1,05;0,08873;1,05%
1.07.2005;2,87;1,05;0,08873;-1,37%
29.06.2005;2,91;1,05;0,08873;0,69%
25.06.2005;2,89;1,05;0,08873;0,70%
24.06.2005;2,87;1,05;0,08873;-1,37%
23.06.2005;2,91;1,05;0,08873;-0,34%
22.06.2005;2,92;1,05;0,08873;0,34%
21.06.2005;2,91;1,05;0,08873;0,00%
19.06.2005;2,91;1,05;0,08873;0,69%
18.06.2005;2,89;1,05;0,08873;-1,70%
17.06.2005;2,94;1,05;0,08873;0,68%
16.06.2005;2,92;1,05;0,08873;0,69%
15.06.2005;2,9;1,05;0,08873;1,40%
14.06.2005;2,86;1,05;0,08873;0,00%
11.06.2005;2,86;1,05;0,08873;1,06%
10.06.2005;2,83;1,05;0,08873;-0,70%
9.06.2005;2,85;1,05;0,08873;-1,38%
8.06.2005;2,89;1,05;0,08873;1,40%
4.06.2005;2,85;1,05;0,08873;1,06%
3.06.2005;2,82;1,05;0,08873;1,81%
2.06.2005;2,77;1,05;0,08873;1,09%
1.06.2005;2,74;1,05;0,08873;0,00%
28.05.2005;2,74;1,05;0,08873;0,74%
27.05.2005;2,72;1,05;0,08873;1,49%
26.05.2005;2,68;1,05;0,08873;0,00%
25.05.2005;2,68;1,05;0,08873;0,00%
22.05.2005;2,68;1,05;0,08873;1,13%
20.05.2005;2,65;1,05;0,08873;0,38%
18.05.2005;2,64;1,05;0,08873;0,00%
17.05.2005;2,64;1,05;0,08873;0,76%
14.05.2005;2,62;1,05;0,08873;-1,50%
13.05.2005;2,66;1,05;0,08873;-1,48%
12.05.2005;2,7;1,05;0,08873;1,12%
11.05.2005;2,67;1,05;0,08873;-0,74%
10.05.2005;2,69;1,05;0,08873;0,00%
7.05.2005;2,69;1,05;0,08873;-1,82%
6.05.2005;2,74;1,05;0,08873;-0,72%
5.05.2005;2,76;1,05;0,08873;-0,72%
3.05.2005;2,78;1,05;0,08873;0,72%
30.04.2005;2,76;1,05;0,08873;-0,72%
29.04.2005;2,78;1,05;0,08873;0,00%
28.04.2005;2,78;1,05;0,08873;-1,07%
27.04.2005;2,81;1,05;0,08873;-0,71%
26.04.2005;2,83;1,05;0,08873;#DZIEL/0!
